ID,text,lang
hasoc_en_3926,@BettyBowers @realDonaldTrump Market crash coming sooner.  Right during 2020 election.  Sorry but #TrumpTaxScam won't prop up Wall Street thru the election.  You and @GOP will be held accountable by your own voters!  Wish Obama was back to clean up your $,eng
hasoc_en_3927,@HamAnalysis Shame on him! #dickhead,eng
hasoc_en_3928,"@RossThomson_MP Imitation of a tweet, flattery eh?.  Have a pic of your BoJo the chimp to brighten your day.  Imagine this as PM, Jesus wept.  #toriesout #dissolvetheunion #indyref2 #BorisJohnsonShouldNotBePM  About the only time he's been on the left. ht",eng
hasoc_en_3929,@Sarah_SKG_1983 The beach is calling! Weekend has already begun. Celebrate!    #HappyJohnMcCainDay   #TrumpIsATraitor   #VoteBlueToSaveAmerica https://t.co/liooT6TYiR,eng
hasoc_en_3930,"It's clear to see why @BorisJohnson has not taken part, he would be shown to be the moronic buffoon he is. #C4Debate  #BorisJohnsonShouldNotBePM https://t.co/jbv47wMJTA",eng
hasoc_en_3931,@funder #JohnMcCainDay Thanks for fund raising on the promise of Obamacare repeal from Republican voters only to screw them over by deciding it was more important to put yourself first just to screw Trump in a personal vendetta.    'preciate it. #AmericaF,eng
hasoc_en_3932,"@kenjilopezalt Was it the frozen meal line, the Applebees entrees, or the Tyler Florence special sauce? 😆 #douchebag    Your next goal should be to get blocked by Guy Fieri.",eng
hasoc_en_3933,"He will metaphorically hang himself all on his own ! As he is an incompetent, overconfident, xenophobe with delusions of grandeur. Just give him time. #BorisJohnsonShouldNotBePM #SocialistAnyDay https://t.co/F9PGkL1loy",eng
hasoc_en_3934,A billion Cricket fans waited four years to watch how it rains in England #shameonicc https://t.co/8rgl9lu2vN,eng
hasoc_en_3935,"This is what I hate most about politics today:  F*** Business. F*** the NHS. F*** Northern Ireland. F*** struggling families. F*** our allies. F*** the country. As long as we can save the Party, No Deal Brexit will be worth it.  #BorisJohnsonShouldNotBePM  https://t.co/Ig2cDwI6oc",eng
hasoc_en_3936,Happy #JohnMcCainDay #JohnMcCainDayJune14th   #fucktrump,eng
hasoc_en_3937,"Dr. Kafeel arranged oxygen cylinders with his own money. UP government didn't respond to BRD Hospital's warning regarding shortage of cylinders.    Still Khan was arrested. Court pronounced him innocent. IMA, casteist doctors, media, twitterati were all mum then. #DoctorsFightBack",eng
hasoc_en_3938,"How do you say 'Gulf of Tonkin' in 2019? Oh yeah, #OilTanker in #Iran #fucktrump #ImpeachTrumpNow #gopcangofuckthemselves",eng
hasoc_en_3939,@psarkar2111 We need correct action from doctor how fast they are resigned that much fast they need to work hard to save the people public have eyes they are watching and they are fighting it mass thread to puplic #DoctorsFightBack #doctors #DoctorsProtes,eng
hasoc_en_3940,What is stopping Modi Govt To Impose president Rule In West Bengal #doctorsfightback @MamataOfficial #MamataBanarjee @AmitShah,eng
hasoc_en_3941,Benedict Arnold used debt and being passed over for promotion to turn traitor on the USA...I wonder what reason Trump will use???  #trumpisatraitor #,eng
hasoc_en_3942,"Next in line to the Tory dictatorship, BoJo, will be welcomed with open arms by President Trump despite there being overwhelming evidence of him taking class A drugs #BorisJohnsonShouldNotBePM https://t.co/yoILk0V0hd",eng
hasoc_en_3943,"Hey ...Michael “Dog Killer”Heseltine, what do you think about #BorisJohnson #BorisJohnsonShouldNotBePM https://t.co/sxjdklqdTQ",eng
hasoc_en_3944,"@LindseyGrahamSC You should have stopped here, Senator.  I’ve voted for you three times...one time too many. This pains me, but I don’t think you represent me anymore. #2020Election will be my first vote for a democrat for US senate ever.  #ThursdayThough",eng
hasoc_en_3945,#ShameOnICC u cheated all cricket fans.. cancel this world cup..,eng
hasoc_en_3946,Dear #icc on 16th June 2019 decide whether we play football or cricket. Match to hona hi chaiye #INDvsPAK #ShameOnICC,eng
hasoc_en_3947,Trumpkin’s are clutching their hypocrisy pearls over #JohnMCainDayJune14th &amp,eng
hasoc_en_3948,@realDonaldTrump And you #TrumpLiesEveryTimeHeSpeaks #TrumpsAnInternationalDisgrace #TrumpIsANationalSecurityThreat #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsNotAboveTheLaw,eng
hasoc_en_3949,Dear @ICC Offering namaz on field is not a bigg issue but Wearing glove containing Army logo( non political non religious not harming anyone’s sentiments) is objectable for icc ! @BCCI #DhoniKeepsTheGlove #DhoniKeepBalidaanBadgeGlove  Or we(hindustani) start #boycottworldcup,eng
hasoc_en_3950,@realDonaldTrump The NYT has been around long before you and will be around long after you are gone and forgotten.  YOU ARE THE ENEMY OF THE PEOPLE!  #EnemyOfThePeople   #TrumpIsTheEnemyOfThePeople   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsAMoron,eng
hasoc_en_3951,"If tonight @MamataOfficial has a stroke, who is going to treat her? The same doctors she is threatening and bullying? #DoctorsFightBack",eng
hasoc_en_3952,Wasn't that the point?   #TrumpIsATraitor https://t.co/B8bDDIhFGu,eng
hasoc_en_3953,Stop violence against Doctors. #DoctorsFightBack. @MamataOfficial @republic https://t.co/OopmY9lXW5,eng
hasoc_en_3954,Real Talk:    If you support @realDonaldTrump you are a Russian sympathizer and have no business being an American. I believe you to be a traitor and should be assigned as such. #TraitorTrump #reasonfortreason #fucktrump #deporttraitors,eng
hasoc_en_3955,#DefeatGOPin2020  #DictatorTrump #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Trump blocks three Florida congresswomen from visiting Homestead child detention center https://t.co/4U8tL7LbN8,eng
hasoc_en_3956,"'Yes, I think that for all politicians the thought of a leadership debate is a bit daunting' ..    NO - ONLY - FOR - YOU     #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/bbAQxPDJuJ",eng
hasoc_en_3957,ICC is not God. If we give in today then tomorrow they will ask us to remove sacred threads worn by players of all religions on their hands and neck.   #DhoniKeepsTheGlove   #DhoniKeSaathDesh   #ISupportDhoni,eng
hasoc_en_3958,Trump is the biggest traitor in American history. RT if you agree. #TrumpIsATraitor,eng
hasoc_en_3959,If a cricketer can put their personal sponsors sticker on their bat then why can’t @msdhoni wear a #BalidaanBadge which makes every Indian proud.@ICC don’t you have any other work then checking Badges? @BCCI should back Dhoni. #WeStandWithDHONI #DhoniKeepsTheGlove @chirayu_patel,eng
hasoc_en_3960,This bozo is happy for the country to have a PM deciding how much scrutiny he gets. The less the better it appears. 🙄FFS. #BorisJohnsonShouldNotBePM https://t.co/SosAKxtGSG,eng
hasoc_en_3961,This is terrifying. And should be part of the 24 news cycle. MSM needs to stop salivating over 45’s idiotic speeches &amp,eng
hasoc_en_3962,Not much reporting on the further devaluation of the £ (GBP) against the € (Euro) and against the $ (USD) as well as against most other currencies in the last 10 days #BorisJohnsonShouldNotBePM #Brexitparty_uk ? And Unionists worry about a Scottish Currency 😂,eng
hasoc_en_3963,"I’d like to challenge this #douchebag to say this to my face or any member of the #LGBTQ+ community’s face. My guess, he doesn’t have the balls. Lots of big talk for someone preaching to his own #Deplorable followers: https://t.co/LwFf5WsMGc",eng
hasoc_en_3964,We should ALL fight back against donnie dump's unconstitutional question on the new census that asks if you are a citizen! Check off □not a citizen!! #fucktrump,eng
hasoc_en_3965,#democracy &amp,eng
hasoc_en_3966,Happy JOHN MCCAIN DAY #JohnMCainDay     Here’s what a real hero looks @realDonaldTrump     RT to show your love!     #TrumpIsATraitor https://t.co/LxgEMd86zv,eng
hasoc_en_3967,"Oh Boris the #dickhead. When ‘Hue mans’ (dark brown Africans) were building pyramids in Africa and created civilisation itself, I think it’s fair to say ‘they had high IQs’! What say you ‘dumb arse’!?  And your propaganda is wearing thin by the way🖕🏿🤓FOH https://t.co/VRhIL6DoPe",eng
hasoc_en_3968,#FuckTrump  Still.  Again  Please. https://t.co/ogxH1TDZxy,eng
hasoc_en_3969,@RudyGiuliani @realDonaldTrump FFS!  What are babbling about now?? You’re delusional! #TrumpsWorseThanNixon #MAGAStupid #TrumpIsADisgrace #TrumpIsATraitor https://t.co/DtIY0LCLyP,eng
hasoc_en_3970,Of course #IdiotTrump has never called the @FBI.  HE’S the bad guy.  😖  @TheDemocrats  - guys?  Come ON. https://t.co/Wa0OJiTIUU,eng
hasoc_en_3971,@AOC You just need to stop lying and go back to being a bartender! Hyde is about abortion! #MURDERER,eng
hasoc_en_3972,@realDonaldTrump Loser    #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident,eng
hasoc_en_3973,बाप तो बाप होता है!! 🇮🇳🇮🇳🇮🇳  Foul mouthed scum from #TerroristNationPakistan is suddenly silent..   #IndiaVsPakistan #INDvPAK  #PakVsIndia #indiavspak  #PKMKB  #FathersDay,eng
hasoc_en_3974,@realDonaldTrump very clear you love you a scandal! How about firing #SarahSanders because of your bad call in France in front of graves of the fallen? Maybe fired cuz @ABC &amp,eng
hasoc_en_3975,#ShameOnICC Very disappointing...  Hopeless! 4 matches washed out due to rain. Cricket fans from all around the world distressed. Why ICC selecting the venue affected by weather for a World Cup tournament.  ICC has to think seriously on this for the future matches.,eng
hasoc_en_3976,@realDonaldTrump C'mon Vlad! Spill the beans on what you have on @realDonaldTrump! Look at how scared Trump is! #TrumpIsATraitor #ImpeachTrump #VladimirPutin cc: @nytimespr @nytimes https://t.co/EmN46BZQKj,eng
hasoc_en_3977,@realDonaldTrump Most Unpresidential President! You’ll go down in history as a 4 year embarrassment to the U.S. #childish #embarrassing #LoserTrump #IdiotInChief #idiotTrump #unpresidential,eng
hasoc_en_3978,"@SassyKadiK Ken Dilanian, but isn’t everybody? #douchebag",eng
hasoc_en_3979,#ShameOnICC @cricketworldcup @ICC .. wrost world cup 😪,eng
hasoc_en_3980,Well done @ICC .  What a great schedule!!  The biggest cricketing action is washing out due to rain.   Very poor from @icc and @englandcricket    We won't be calm if this repeats in most awaited  indo-pak game.  Be very careful!!  #ShameOnICC   #INDvPAK https://t.co/hUwHWeWqCF,eng
hasoc_en_3981,Mamta is pissed off at the doctor because someone told her their handwriting is more ligible than her artworks! @MamataOfficial @AITCofficial  #DoctorsUnderOppression  #DoctorsFightBack   #MamataLosingControl #SaveBengal #Savethedoctors,eng
hasoc_en_3982,@TheRealOJ32 You or your children NEVER want to talk about the “killings” again. 🤔 So you don’t care to find the killers? You don’t want to protect others from this mass murderer still on the loose? 🤣😂🤣😂🤦‍♂️ You aren’t going to like your next ventur,eng
hasoc_en_3983,@9NEWS Of course @HillaryClinton would support a Woman on her Knees!     That’s the only way @BillClinton will likes them!     #Clinton #DemocratsAreCorrupt #monica #cigars #clintoncrime #haiti #bleachbit #benghazi #rapist #Fakefeminist #groperinchief #im,eng
hasoc_en_3984,@_REALOJ32 You should be in jail #ratio #murderer,eng
hasoc_en_3985,Islam in mission #wahabi #terrorism #jehad #rapist #looter #murderer from #madarsa #masjid #TwinkleSharma #Delhi #bareli https://t.co/gD67BC6yFK,eng
hasoc_en_3986,The Bozo Bros taxpayer funded European Vacation. #erictrump #donjr #fucktrump #uk #ireland #vacation #barcrawl #goodtime #trumporganization #scam #conmen #confamily #humancentipede #tellemwhyyoumad #grindsmygears… https://t.co/mEkANeHdEb,eng
hasoc_en_3987,"@GlenC30897921 @webblakewoman @realDonaldTrump Lol..u amuse me  But I'm done with you. Unlike u i have a life, i don't live in my parents basement.    #Dickhead   #Trumponeanddone #DumpTrump2020 https://t.co/hVWoPNUngi",eng
hasoc_en_3988,Happy..... #JohnMcCainDay @realDonaldTrump  thought I was gonna say birthday huh? #fuckyourbirthday #fucktrump #yourmomshouldveswallowedyou,eng
hasoc_en_3989,@DiamondandSilk @Johnatsrs1949 @realDonaldTrump wow.  what a group of sickos   #ImpeachTrumpNow #racistTrump  #fuckTrump https://t.co/pxYP7jfXrV,eng
hasoc_en_3990,Just a reminder of what an arse Johnson is. He will never be my PM. #BorisJohnsonShouldNotBePM https://t.co/8vlWsQcfth,eng
hasoc_en_3991,@neal_katyal @MiaFarrow He's not even fit to be an American! #TrumpIsATraitor,eng
hasoc_en_3992,@TheRealOJ32 #Murderer isn’t it time for you to violate your parole again?,eng
hasoc_en_3993,@cassk310 R. Kelly is a Child Molester and Sexual Predator #pedophile #chomo #rapist #prison #rkelly Lock R. Up!!,eng
hasoc_en_3994,"@The_OJSimpson32 OJ, you are by far the greatest running back / murderer (allegedly) of all time!    #OJSimpson #OJ #THEJUICE  #THEJUICEISLOOSE #Run #Juice #Knife  #MURDERER? #REDRUM #Cutthroat #Killer  #Throat #slasher    #NicoleBrownSimpson #RonGoldman ",eng
hasoc_en_3995,"Happy #JohnMCainDay ! A true #hero! Also, #FuckTrump 🤘 https://t.co/W5CI31doKr",eng
hasoc_en_3996,@republic #DhoniKeepsTheGlove #DhoniKeepTheGloves  @ICC @ICCMediaComms go to hell ICC... we are not giving away anything !! Ask pakistan team to stop praying namaz on field first !! @BCCI have some guts and back bone and stand up against this hypocrasy to,eng
hasoc_en_3997,Call themselves the most  developed country in the world. Call Cricket  as the national sport of the country.  Yet cant  cover their ground during rains in  the biggest cricket tournament in the world.  Shame on @englandcricket   Shame on @ICC     #ShameOnICC,eng
hasoc_en_3998,You have to take this for exactly what it is. Trump is a traitorous POS. He only cares about one thing and it's not our country our it's people. He holds the highest office in the land by title only and he throws OUR country UNDER THE FUCKING BUS DAILY FOR HIS EGO. #FuckTrump https://t.co/kF3OuTPutH,eng
hasoc_en_3999,@edgonzal1976 @TheRealOJ32 lol #OJSimpson 'has a little getting even to do'    thankfully knife blades can't penetrate my twitter account    #murderer @TheRealOJ32,eng
hasoc_en_4000,Zero Tolerance of WB Government led by @MamataOfficial.   No law and order.  Utter shameful.  I request Government of India @HMOIndia to take stock of the situation and impose Article 356 for the betterment of the People of Bengal #SaveBengal. #DoctorsFightBack #DoctorsStrike https://t.co/GTeIb5nHp0,eng
hasoc_en_4001,"@ANI @karthikthiru it was this woman #MamataBanarjee who was a contender for PM post... Just imagine fate of India, if destiny had conspired to elevate her to delhi! #DoctorsFightBack",eng
hasoc_en_4002,"@cspan @GOPLeader Just love, love , love (sarcasm) how GOP can say the exact opposite of what POTUS said and meant - then claim it's true, all with a straight face.  It's abuse of power and it undermines our Democracy when we're lied to constantly about o",eng
hasoc_en_4003,"@FinancialXpress #MamataLosingControl #DoctorsFightBack in this melee, something remains unreported- who was this patient? How come he had 200 armed hooligan 'relatives'  ready for attack at late hour.   Any Political connections? Unlikely there won't be ",eng
hasoc_en_4004,India's pride can't be diminished by a pack of British Morons @ICC  Show your support for @msdhoni  Change your dp..    @M_Lekhi awesome move!    #IndiaWithDhoni  #BalidanBadge  #DhoniKeepsTheGlove https://t.co/qC2sGhnISm,eng
hasoc_en_4005,"@Miriam2626 #HappyJohnMcCainDay #JohnMcCainDay  John McCain = war hero, President Pinocchio @realDonaldTrump draft dodger and  traitor #TrumpIsATraitor #",eng
hasoc_en_4006,@HittsVora @RahulGandhi True to character. RaGa Begins another term of buffoonery #congressmuktbharat only way forward for the nation,eng
hasoc_en_4007,Trump admin's case for census question is bogus #Resist #ResistTrump #FuckTrump https://t.co/PgjzkPooun,eng
hasoc_en_4008,"If Rory Stewart or Boris becomes PM, the UK is doomed. #C4debate #BorisJohnsonShouldNotBePM #RoryStewart",eng
hasoc_en_4009,Nowadays @BCCI just want money nothing else. The officers are so weak in this institution that they can’t even take a stand for their country. For them money is more imp. Than country’s respect. Such a Shame that is @BCCI #DhoniKeepsTheGlove #IndiaStandsWithDhoni #IndiaWithDhoni,eng
